page	styled	simpleFonts	strictRejected	oneByteAccepted	otherRejected	shows	decoded	measured	invalid
241	true	2	2	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
242	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
243	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
244	true	1	1	0	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	1	0	1	-
245	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
246	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	show@239
247	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
248	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
249	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
250	true	10	10	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=4	0	0	0	Tw@452
251	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
252	true	5	5	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
253	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
254	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tc@452
255	true	8	8	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=5	0	0	0	Tw@452
256	true	1	1	0	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	1	0	1	-
257	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
258	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
259	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	show@239
260	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	show@239
261	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
262	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
263	true	8	8	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
264	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
265	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
266	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	show@239
267	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
268	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
269	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
270	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	show@239
271	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
272	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
273	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
274	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
275	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
276	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
277	true	8	8	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	show@239
278	true	7	7	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	show@239
279	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tc@452
280	true	7	7	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
281	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
282	true	8	8	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
283	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
284	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
285	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
286	false	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
287	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
288	false	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
289	true	8	8	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	show@239
290	true	8	8	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	show@239
291	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
292	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
293	true	7	7	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	9	4	9	-
294	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
295	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
296	true	7	7	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tc@452
297	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
298	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
299	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
300	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
301	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
302	false	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
303	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
304	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
305	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
306	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
307	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
308	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
309	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
310	true	1	1	0	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	1	0	1	-
311	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
312	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
313	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
314	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
315	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
316	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
317	true	8	8	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	show@239
318	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	show@239
319	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
320	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
321	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
322	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
323	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
324	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	show@239
325	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
326	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
327	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	3	2	3	-
328	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
329	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
330	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
331	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
332	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
333	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
334	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
335	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
336	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
337	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
338	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
339	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
340	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
341	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
342	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
343	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
344	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
345	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
346	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
347	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
348	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
349	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
350	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
351	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
352	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
353	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
354	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
355	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
356	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
357	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
358	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
359	true	8	8	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tc@452
360	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
361	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
362	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
363	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	12	2	12	-
364	true	3	3	3	-	0	0	0	Tc@452
365	true	3	3	3	-	0	0	0	Tw@452
366	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
367	true	7	7	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
368	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
369	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
370	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
371	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	show@239
372	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
373	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
374	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
375	true	1	1	0	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	1	0	1	-
376	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
377	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
378	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
379	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
380	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	5	4	5	-
381	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
382	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
383	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
384	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
385	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
386	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
387	true	1	1	0	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	1	0	1	-
388	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
389	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
390	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
391	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
392	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
393	true	8	8	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
394	true	7	7	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
395	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
396	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
397	true	10	10	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=4	0	0	0	Tw@452
398	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tc@452
399	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
400	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
401	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
402	true	8	8	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
403	true	8	8	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tc@452
404	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
405	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
406	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	30	22	30	-
407	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
408	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
409	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
410	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
411	true	8	8	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tc@452
412	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
413	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
414	true	8	8	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
415	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
416	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
417	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
418	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
419	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
420	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
421	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
422	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
423	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
424	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
425	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
426	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
427	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
428	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
429	true	7	7	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
430	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
431	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
432	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
433	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
434	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
435	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
436	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
437	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
438	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
439	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
440	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
441	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
442	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	show@239
443	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
444	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
445	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
446	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
447	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
448	false	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
449	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
450	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
451	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
452	true	1	1	0	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	1	0	1	-
453	true	2	2	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
454	true	2	2	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
455	true	2	2	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
456	true	2	2	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
457	true	2	2	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
458	true	2	2	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
459	true	2	2	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
460	true	1	1	0	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	1	0	1	-
461	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
462	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
463	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
464	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
465	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
466	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
467	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
468	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
469	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
470	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
471	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
472	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
473	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
474	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	111	31	111	-
475	true	3	3	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	109	29	109	-
476	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
477	true	5	5	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	show@239
478	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
479	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
480	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
481	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
482	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
483	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
