4	74	cross	𝑗	+	0.3152	0	1	1	12: counter.𝑗.𝑗 ←counter.𝑗.𝑗+1
4	74	cross	+	1	0.2223	0	1	1	12: counter.𝑗.𝑗 ←counter.𝑗.𝑗+1
4	77	cross	𝑗	+	0.3152	0	1	1	15: counter.𝑗.𝑗 ←counter.𝑗.𝑗+1
4	77	cross	+	1	0.2223	0	1	1	15: counter.𝑗.𝑗 ←counter.𝑗.𝑗+1
4	81	cross	𝜖	=	0.3500	1	1	1	ure 1. Assuming that 𝜖 = 5,𝐼= 1,and E= 5, the RepCl timestamps
4	81	cross	=	5	0.2785	1	1	1	ure 1. Assuming that 𝜖 = 5,𝐼= 1,and E= 5, the RepCl timestamps
4	81	cross	𝐼	=	0.3881	0	1	1	ure 1. Assuming that 𝜖 = 5,𝐼= 1,and E= 5, the RepCl timestamps
4	81	cross	=	1	0.2785	1	1	1	ure 1. Assuming that 𝜖 = 5,𝐼= 1,and E= 5, the RepCl timestamps
4	81	cross	E	=	0.3395	0	1	1	ure 1. Assuming that 𝜖 = 5,𝐼= 1,and E= 5, the RepCl timestamps
4	81	cross	=	5	0.2785	1	1	1	ure 1. Assuming that 𝜖 = 5,𝐼= 1,and E= 5, the RepCl timestamps
4	99	cross	e	<	0.2767	1	1	1	In this section, first, we define the < relation on two timestamps
4	99	cross	<	r	0.2780	1	1	1	In this section, first, we define the < relation on two timestamps
4	100	cross	s	<	0.3215	1	1	1	𝑅𝑒𝑝𝐶𝑙.𝑒 and 𝑅𝑒𝑝𝐶𝑙.𝑓. Then, we identify the properties of this <
4	102	cross	𝑒	=	0.3488	0	1	1	Definition 1: Given timestamp 𝑅𝑒𝑝𝐶𝑙.𝑒=
5	4	in	=	n	0.2500	1	1	1	2: Timestamp 𝑡𝑠 = new Timestamp
5	4	cross	𝑠	=	0.3205	1	1	1	2: Timestamp 𝑡𝑠 = new Timestamp
5	6	cross	𝑘	=	0.3533	0	1	1	4: 𝑡𝑠.offset.𝑗.𝑘= 𝑚𝑖𝑛(𝑡1.offset.𝑗.𝑘,𝑡2.offset.𝑗.𝑘)
5	6	cross	=	𝑚	0.2147	1	1	1	4: 𝑡𝑠.offset.𝑗.𝑘= 𝑚𝑖𝑛(𝑡1.offset.𝑗.𝑘,𝑡2.offset.𝑗.𝑘)
5	10	cross	𝑥	≠	0.3673	1	1	1	2: if 𝑡1.𝑚𝑥 ≠ 𝑡2.𝑚𝑥∨(∃𝑗𝑡1.offset.𝑗 ≠ 𝑡2.offset.𝑗)then
5	10	cross	≠	𝑡	0.2427	1	1	1	2: if 𝑡1.𝑚𝑥 ≠ 𝑡2.𝑚𝑥∨(∃𝑗𝑡1.offset.𝑗 ≠ 𝑡2.offset.𝑗)then
5	10	cross	𝑗	≠	0.3708	1	1	1	2: if 𝑡1.𝑚𝑥 ≠ 𝑡2.𝑚𝑥∨(∃𝑗𝑡1.offset.𝑗 ≠ 𝑡2.offset.𝑗)then
5	10	cross	≠	𝑡	0.2427	1	1	1	2: if 𝑡1.𝑚𝑥 ≠ 𝑡2.𝑚𝑥∨(∃𝑗𝑡1.offset.𝑗 ≠ 𝑡2.offset.𝑗)then
5	14	cross	𝑓	=	0.4873	0	1	1	𝑅𝑒𝑝𝐶𝑙.𝑓= ⟨𝑚𝑥.𝑓,offset.𝑓[],counter.𝑓[]⟩, we say that
5	14	cross	=	⟨	0.3177	1	1	1	𝑅𝑒𝑝𝐶𝑙.𝑓= ⟨𝑚𝑥.𝑓,offset.𝑓[],counter.𝑓[]⟩, we say that
5	15	cross	𝑒	<	0.3697	1	1	1	𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓 iff
5	15	cross	<	𝑅	0.2798	1	1	1	𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓 iff
5	16	cross	𝑓	>	0.5586	1	1	1	𝑚𝑥.𝑓 > 𝑚𝑥.𝑒 +𝜖
5	16	cross	>	𝑚	0.2368	1	1	1	𝑚𝑥.𝑓 > 𝑚𝑥.𝑒 +𝜖
5	16	cross	𝑒	+	0.2992	1	1	1	𝑚𝑥.𝑓 > 𝑚𝑥.𝑒 +𝜖
5	16	cross	+	𝜖	0.1872	0	1	1	𝑚𝑥.𝑓 > 𝑚𝑥.𝑒 +𝜖
5	23	cross	e	<	0.3253	1	1	1	The above < relation first compares if 𝑚𝑥.𝑓 and 𝑚𝑥.𝑒 are far
5	23	cross	<	r	0.3259	1	1	1	The above < relation first compares if 𝑚𝑥.𝑓 and 𝑚𝑥.𝑒 are far
5	24	cross	𝑒	<	0.3706	1	1	1	apart. If that is the case, we define 𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓. If they are
5	24	cross	<	𝑅	0.2808	1	1	1	apart. If that is the case, we define 𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓. If they are
5	25	cross	𝑓	−	0.4379	0	1	1	close, i.e., |𝑚𝑥.𝑓−𝑚𝑥.𝑒|≤𝜖, then, we compare the offsets. Since
5	25	cross	−	𝑚	0.1654	0	1	1	close, i.e., |𝑚𝑥.𝑓−𝑚𝑥.𝑒|≤𝜖, then, we compare the offsets. Since
5	25	in	|	≤	0.3630	0	1	1	close, i.e., |𝑚𝑥.𝑓−𝑚𝑥.𝑒|≤𝜖, then, we compare the offsets. Since
5	25	cross	≤	𝜖	0.2886	0	1	1	close, i.e., |𝑚𝑥.𝑓−𝑚𝑥.𝑒|≤𝜖, then, we compare the offsets. Since
5	26	cross	𝑒	−	0.0701	0	1	0	𝑚𝑥.𝑒−offset.𝑒.𝑘 identifies the knowledge 𝑒 had about the epoch of
5	26	cross	−	o	-0.0001	0	1	0	𝑚𝑥.𝑒−offset.𝑒.𝑘 identifies the knowledge 𝑒 had about the epoch of
5	28	cross	f	<	0.2293	1	1	1	determine if < relation holds between 𝑅𝑒𝑝𝐶𝑙.𝑒and 𝑅𝑒𝑝𝐶𝑙.𝑓. Finally,
5	28	cross	<	r	0.2299	1	1	1	determine if < relation holds between 𝑅𝑒𝑝𝐶𝑙.𝑒and 𝑅𝑒𝑝𝐶𝑙.𝑓. Finally,
5	34	cross	𝑒	<	0.5321	1	1	1	that 𝑅𝑒𝑝𝐶𝑙.𝑒||𝑅𝑒𝑝𝐶𝑙.𝑓 iff ¬(𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓)∧¬(𝑅𝑒𝑝𝐶𝑙.𝑓 <
5	34	cross	<	𝑅	0.4422	1	1	1	that 𝑅𝑒𝑝𝐶𝑙.𝑒||𝑅𝑒𝑝𝐶𝑙.𝑓 iff ¬(𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓)∧¬(𝑅𝑒𝑝𝐶𝑙.𝑓 <
5	34	cross	𝑓	<	0.6706	1	1	1	that 𝑅𝑒𝑝𝐶𝑙.𝑒||𝑅𝑒𝑝𝐶𝑙.𝑓 iff ¬(𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓)∧¬(𝑅𝑒𝑝𝐶𝑙.𝑓 <
5	39	cross	𝑒	<	0.3697	1	1	1	Lemma 1: (e happened before f) ⇒𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓
5	39	cross	<	𝑅	0.2798	1	1	1	Lemma 1: (e happened before f) ⇒𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓
5	40	cross	𝑒	−	0.2767	0	1	1	Lemma 2: |𝑚𝑥.𝑒−𝑚𝑎𝑥𝑡.𝑓|≤𝜖∧(𝑒||𝑓) ⇒ 𝑅𝑒𝑝𝐶𝑙.𝑒||𝑅𝑒𝑝𝐶𝑙.𝑓
5	40	cross	−	𝑚	0.1437	0	1	0	Lemma 2: |𝑚𝑥.𝑒−𝑚𝑎𝑥𝑡.𝑓|≤𝜖∧(𝑒||𝑓) ⇒ 𝑅𝑒𝑝𝐶𝑙.𝑒||𝑅𝑒𝑝𝐶𝑙.𝑓
5	40	in	|	≤	0.3480	0	1	1	Lemma 2: |𝑚𝑥.𝑒−𝑚𝑎𝑥𝑡.𝑓|≤𝜖∧(𝑒||𝑓) ⇒ 𝑅𝑒𝑝𝐶𝑙.𝑒||𝑅𝑒𝑝𝐶𝑙.𝑓
5	40	cross	≤	𝜖	0.2725	0	1	1	Lemma 2: |𝑚𝑥.𝑒−𝑚𝑎𝑥𝑡.𝑓|≤𝜖∧(𝑒||𝑓) ⇒ 𝑅𝑒𝑝𝐶𝑙.𝑒||𝑅𝑒𝑝𝐶𝑙.𝑓
5	45	in	E	+	0.2820	0	1	1	ment. Specifically, we show that by letting E1 = E+𝐼, the second
5	45	cross	=	E	0.2978	1	1	1	ment. Specifically, we show that by letting E1 = E+𝐼, the second
5	45	cross	+	𝐼	0.2057	0	1	1	ment. Specifically, we show that by letting E1 = E+𝐼, the second
5	57	cross	𝑓	>	0.6970	1	1	1	If 𝑚𝑝𝑡.𝑓 > 𝑚𝑝𝑡.𝑒 +E1 then 𝑓 cannot occur before 𝑒 under the
